place_id,name,address,phone,rating,review_count,price_level,types,website,latitude,longitude,business_status,source,source_location,source_query,fetched_at
ChIJJde-SzYsDogRRUm3_4WtgJs,Martinez Mexican Bar & Grill,"3301 S Morgan St, Chicago, IL 60608, USA",(773) 254-4048,4.4,770,1.0,"bar,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store",http://martinezmexicanbargrill.com/,41.834673,-87.65092,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:45.883702
ChIJ670lg7Y6DogRSzKE6wc0xpE,La Cocina Jalisciense,"3224 95th St, Evergreen Park, IL 60805, USA",(708) 424-1111,4.3,928,1.0,"establishment,food,point_of_interest,restaurant",https://lacocinajalisciense.shop/,41.7209268,-87.70267419999999,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:46.187204
ChIJT-ziPxszDogRCEtNAcMLlTk,La Cocina de Irma,"4224 W 31st St, Chicago, IL 60623, USA",(773) 766-5799,4.9,401,,"establishment,food,point_of_interest,restaurant",,41.8370489,-87.7302478,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:46.623543
ChIJK3yyuKbTD4gRaQTX1n6-VrM,Buena Vista | Mexican Restaurant Lakeview,"3147 N Broadway, Chicago, IL 60657, USA",(773) 871-5782,4.7,550,1.0,"establishment,food,point_of_interest,restaurant",http://www.buenachicago.com/,41.9389445,-87.64414889999999,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:46.935282
ChIJS0MMs4AsDogR0JGhIqqBxh0,La Cantina Grill,"1911 S Michigan Ave, Chicago, IL 60616, USA",(312) 842-1911,4.4,2581,2.0,"bar,establishment,food,point_of_interest,restaurant",http://www.lacantinagrill.com/,41.8563107,-87.6236981,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:47.259469
ChIJXaK51STND4gRrF8eEmMnH0k,Birria Huentitan Restaurant,"4019 W North Ave, Chicago, IL 60639, USA",(773) 276-0768,4.3,2042,1.0,"establishment,food,point_of_interest,restaurant",https://birriahuentitanrestaurant.cfd/,41.90972130000001,-87.7272888,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:47.621394
ChIJlU0hAerND4gR2eBgV0H2stg,Restaurant Los Molcajetes,"3532 W Montrose Ave, Chicago, IL 60618, USA",(773) 267-1834,4.3,531,1.0,"establishment,food,point_of_interest,restaurant",https://restaurantlosmolcajetesil.com/,41.9612428,-87.7170507,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:47.974101
ChIJsSQo3fg7DogRdWG20DJ2A_E,Taqueria El Perez,"10317 Central Ave, Oak Lawn, IL 60453, USA",(708) 634-2224,4.6,937,2.0,"establishment,food,point_of_interest,restaurant",https://cashdrop.com/taqueria-el-perez,41.7045513,-87.7593433,OPERATIONAL,google_places,"Chicago, IL",mexican restaurants,2026-01-28T16:01:48.304126
ChIJBdD5ACDvEYgR2zMlydxKRDE,Meijer,"611 W Lincoln Hwy, Merrillville, IN 46410, USA",(219) 650-3700,4.2,4754,2.0,"department_store,electronics_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.meijer.com/shopping/store-locator/165.html?cmpid=LM:Web::::05112021::GoogleGrocery,41.4677978,-87.34595589999999,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:50.567214
ChIJ1ZOOETTOD4gR_VDlKWiyFI0,Mariano's,"3358 W Touhy Ave, Skokie, IL 60076, USA",(847) 763-8801,4.3,1495,,"bakery,establishment,florist,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store",https://www.marianos.com/stores/grocery/il/skokie/marianos-skokie/531/00531?cid=loc_53100531_gmb,42.0126071,-87.71417749999999,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:51.242880
ChIJgZ_UMgUtDogRUJ1r21D89DY,Jewel-Osco,"1220 S Ashland Ave, Chicago, IL 60608, USA",(312) 733-0153,4.1,3511,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/1220-s-ashland-ave.html,41.86591629999999,-87.668622,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:51.577620
ChIJvaXXUY0_DogR7Ya6LpXx1TY,Walmart Supercenter,"9265 159th St, Orland Hills, IL 60487, USA",(708) 349-4300,3.9,5459,1.0,"bakery,clothing_store,department_store,electronics_store,establishment,food,furniture_store,grocery_or_supermarket,hardware_store,home_goods_store,point_of_interest,store",https://www.walmart.com/store/1556-orland-hills-il/?veh=seo_loc,41.5991373,-87.84296780000001,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:51.887663
ChIJMUeMGkfeEYgRaFYLsfdaOt4,Food 4 Less,"1724 165th St, Hammond, IN 46320, USA",(219) 845-2918,4.0,1480,1.0,"bakery,establishment,florist,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store",https://www.food4less.com/stores/grocery/in/hammond/hammond-shopping-center/708/00787?cid=loc_70800787_gmb,41.59387,-87.4867809,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:52.304322
ChIJOQdxF-1aDogRHCuwzLUvdWk,Meijer,"755 E Boughton Rd, Bolingbrook, IL 60440, USA",(630) 783-5300,4.3,3247,2.0,"department_store,electronics_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.meijer.com/shopping/store-locator/215.html?cmpid=LM:Web::::05112021::GoogleGrocery,41.7212148,-88.03601660000001,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:52.623904
ChIJo9X181crDogRaEqrf4G9v7I,Mariano's,"333 E Benton Pl, Chicago, IL 60601, USA",(312) 228-1349,4.1,702,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store",https://www.marianos.com/stores/grocery/il/chicago/marianos-lakeshore-east/531/00503?cid=loc_53100503_gmb,41.8852691,-87.6184837,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:53.183761
ChIJ_3RgBY0_DogRKNDMmxwV6jA,Jewel-Osco,"9350 W 159th St, Orland Park, IL 60462, USA",(708) 403-6920,4.2,1607,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/orland-park/9350-w-159th-st.html,41.6034431,-87.8466567,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:53.448955
ChIJMa3QA2k-DogRIKCDcfQWMsY,Meijer,"15701 71st Ct, Orland Park, IL 60462, USA",(708) 342-9900,4.2,1727,2.0,"department_store,electronics_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.meijer.com/shopping/store-locator/262.html?cmpid=LM:Web::::05112021::GoogleGrocery,41.6047783,-87.7909497,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:53.789723
ChIJFVSfe8XSD4gRwDhg57GSuOw,Jewel-Osco,"1341 N Paulina St, Chicago, IL 60622, USA",(773) 342-3410,3.9,2377,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/1341-n-paulina-st.html,41.9064754,-87.66944629999999,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:54.200243
ChIJS0PwVvW6D4gRORTIVgruQQ0,Mariano's,"802 E Northwest Hwy, Arlington Heights, IL 60004, USA",(847) 253-5439,4.0,671,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store",https://www.marianos.com/stores/grocery/il/arlington-heights/marianos-arlington-heights/531/00501?cid=loc_53100501_gmb,42.080411,-87.9729907,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:54.513824
ChIJJx-TGKfTD4gRzlQFzvvCJ4s,Mariano's,"3030 N Broadway Suite 100, Chicago, IL 60657, USA",(773) 935-0294,4.2,1407,,"bakery,establishment,florist,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store",https://www.marianos.com/stores/grocery/il/chicago/marianos-3030-broadway/531/00538?cid=loc_53100538_gmb,41.9373349,-87.6447764,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:54.987940
ChIJ05WuVkQlDogRWGLB0BgvXWc,Meijer,"9200 S Western Ave, Evergreen Park, IL 60805, USA",(708) 499-8100,4.3,3530,2.0,"department_store,electronics_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.meijer.com/shopping/store-locator/265.html?cmpid=LM:Web::::05112021::GoogleGrocery,41.7247519,-87.68505019999999,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:55.453722
ChIJ__8_Ur_ND4gRQxPNWBfYWt4,Tony's Fresh Market,"4137 N Elston Ave, Chicago, IL 60618, USA",(773) 866-0010,4.2,2083,,"establishment,food,grocery_or_supermarket,point_of_interest,store",https://locations.tonysfreshmarket.com/ll/us/il/chicago/4137-n-elston-ave/,41.9561396,-87.7221632,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:55.767246
ChIJq5hdeeobDogRWhP-Z6UPYj8,Jewel-Osco,"3220 Chicago Rd, South Chicago Heights, IL 60411, USA",(708) 755-7372,4.1,2163,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/south-chicago-heights/3220-chicago-rd.html,41.4794971,-87.6389481,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:56.026192
ChIJtfDxwJrND4gRf-DXSM7WOPo,Jewel-Osco,"3570 N Elston Ave, Chicago, IL 60618, USA",(773) 583-9150,4.2,2128,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/3570-n-elston-ave.html,41.9453037,-87.7086398,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:56.289069
ChIJuTv6DcwsDogR4iM3ChhHxIE,Jewel-Osco,"370 N Desplaines St, Chicago, IL 60661, USA",(312) 243-2710,4.3,1738,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/370-n-des-plaines-st.html,41.8887205,-87.6449859,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:56.631880
ChIJf56prsQsDogR1ZIKNBWokaA,Mariano's,"40 S Halsted St, Chicago, IL 60661, USA",(312) 243-7657,4.3,1961,,"bakery,establishment,florist,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store",https://www.marianos.com/stores/grocery/il/chicago/marianos-west-loop/531/00508?cid=loc_53100508_gmb,41.8808742,-87.64795389999999,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:57.049683
ChIJG8aUB8ozDogRwYVAPzVL440,Food 4 Less,"3039 S Cicero Ave, Cicero, IL 60804, USA",(708) 652-4257,4.1,1014,1.0,"bakery,establishment,florist,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store",https://www.food4less.com/stores/grocery/il/cicero/31st-cicero/708/00551?cid=loc_70800551_gmb,41.8376472,-87.74120719999999,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:57.344528
ChIJnRjXeEMtDogRxiLDpbDSbTU,Pete's Fresh Market #10 - Madison & Western,"2333 W Madison St, Chicago, IL 60612, USA",(312) 888-4600,4.4,6426,,"cafe,establishment,food,grocery_or_supermarket,liquor_store,point_of_interest,store,supermarket",http://www.petesfresh.com/,41.880507,-87.685599,OPERATIONAL,google_places,"Chicago, IL",grocery stores,2026-01-28T16:01:57.674214
ChIJbYNKuSjMD4gRY9dX82EsooU,Seafood City Supermarket,"5033 N Elston Ave, Chicago, IL 60630, USA",(773) 295-1658,4.3,3870,1.0,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",http://www.seafoodcity.com/,41.9728129,-87.7455798,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:00.066221
ChIJ0eamFqtNDogR86NVIcTIKJU,Pete's Fresh Market #9 - Oakbrook Terrace,"17w675 Roosevelt Rd, Oakbrook Terrace, IL 60181, USA",(630) 812-6100,4.5,4662,2.0,"bakery,cafe,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",http://www.petesfresh.com/,41.858949,-87.97341589999999,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:00.308663
ChIJoXitY6YtDogRKkQ8OuT1g68,ALDI,"1739 W Cermak Rd, Chicago, IL 60608, USA",(855) 955-2534,4.5,2173,1.0,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.aldi.us/stores/l/il/chicago/1739-west-cermak-rd/f608,41.85226,-87.66941,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:00.726478
ChIJQadJXIi5D4gRKYz0DMk-GsM,Jewel-Osco,"333 E Euclid Ave, Mt Prospect, IL 60056, USA",(847) 394-9390,4.2,975,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/mount-prospect/333-e-euclid-ave.html,42.0873539,-87.93095600000001,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:01.009210
ChIJl69B35osDogR5VbyA6Qtvog,Jewel-Osco,"1224 S Wabash Ave, Chicago, IL 60605, USA",(312) 663-0580,4.1,3804,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/1224-s-wabash-ave.html,41.866463,-87.6262491,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:01.318525
ChIJHYeFSszPD4gRvsK6iy0XzLw,Jewel-Osco,"2485 Howard St, Evanston, IL 60202, USA",(847) 328-9791,4.3,2001,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/evanston/2485-howard-st.html,42.0210557,-87.70803090000001,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:01.568146
ChIJc6FxEKz1DogROGQffAPZq0Q,Meijer,"13521 Illinois Rte 59, Plainfield, IL 60544, USA",(815) 267-8000,4.4,2219,2.0,"department_store,electronics_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.meijer.com/shopping/store-locator/214.html?cmpid=LM:Web::::05112021::GoogleGrocery,41.6348735,-88.19968759999999,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:01.898049
ChIJDSXFsEU0DogR059oQSYjww0,Tony's Fresh Market,"7111 Cermak Rd, Berwyn, IL 60402, USA",(708) 683-4072,4.3,2770,,"establishment,food,grocery_or_supermarket,point_of_interest,store",https://locations.tonysfreshmarket.com/ll/us/il/berwyn/7111-w-cermak-rd/,41.8488221,-87.8005531,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:02.293686
ChIJbXnJt7GrD4gRflUrqRxYWTg,Meijer,"130 S Gary Ave, Bloomingdale, IL 60108, USA",(630) 351-7600,4.2,2946,2.0,"department_store,electronics_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.meijer.com/shopping/store-locator/198.html?cmpid=LM:Web::::05112021::GoogleGrocery,41.9551636,-88.1221625,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:02.602179
ChIJ5Qmh3ffSD4gRu16ljKcINzw,Jewel-Osco,"2940 N Ashland Ave, Chicago, IL 60657, USA",(773) 871-8242,4.2,1436,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/2940-n-ashland-ave.html,41.9353485,-87.67005920000001,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:02.881841
ChIJi7kZcPQkDogRj56B7FtyjUs,Jewel-Osco,"11730 S Marshfield Ave, Chicago, IL 60643, USA",(773) 568-8157,4.1,1919,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/11730-s-marshfield-ave.html,41.6802451,-87.6645535,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:03.194952
ChIJGzaZMkLSD4gRdbkdpeLGPuc,Trader Joe's,"3745 N Lincoln Ave, Chicago, IL 60613, USA",(773) 248-4920,4.6,2721,2.0,"establishment,food,grocery_or_supermarket,health,liquor_store,point_of_interest,store,supermarket",https://locations.traderjoes.com/il/chicago/688/?utm_source=gmb&utm_medium=organic&utm_campaign=local,41.9498851,-87.67514039999999,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:03.529828
ChIJJ9dviK0sDogRsKzwRyDblRk,Jewel-Osco,"550 N State St, Chicago, IL 60654, USA",(312) 527-2162,4.1,1731,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.jewelosco.com/il/chicago/550-n-state-st.html,41.8922895,-87.62858399999999,OPERATIONAL,google_places,"Chicago, IL",supermarkets,2026-01-28T16:02:03.891813
ChIJz69NwKXTD4gR_b6G1FLZd7g,Circle K,"850 N State St, Chicago, IL 60610, USA",(312) 280-7761,4.0,24,,"convenience_store,establishment,food,point_of_interest,store",https://www.circlek.com/store-locator/US/chicago/850-n-state-st/4706901?utm_source=google&utm_medium=local&utm_campaign=google-local,41.898333,-87.62857799999999,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:06.253194
ChIJbbgpnbksDogRHacQDJXel0Q,7-Eleven,"48 N Wells St, Chicago, IL 60606, USA",(312) 332-9262,2.2,64,1.0,"cafe,convenience_store,establishment,food,liquor_store,point_of_interest,restaurant,store",https://www.7-eleven.com/locations/il/chicago/48-n-wells-street-32889?utm_source=G&utm_medium=local&utm_campaign=google-local,41.8830469,-87.6340719,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:06.469448
ChIJzQ5ezX0sDogRAUjJfZmj7so,McCormick Market,"80 E Cermak Rd C, Chicago, IL 60616, USA",(312) 285-2665,3.8,59,,"convenience_store,establishment,food,meal_delivery,point_of_interest,store",http://www.mccormickmarketchicago.com/,41.8531016,-87.62401539999999,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:06.781807
ChIJ8VO_bLQsDogRejefSGlZdNY,Grand Food Mart,"200 W Grand Ave, Chicago, IL 60654, USA",(312) 527-4444,4.0,25,,"convenience_store,establishment,food,health,liquor_store,point_of_interest,store",,41.8917617,-87.6342366,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:07.095137
ChIJp0t1WwAtDogR81OJqMVb8CU,A One Food Mart & Beauty Supply,"1329 W 18th St, Chicago, IL 60608, USA",(312) 733-3162,4.5,19,,"convenience_store,establishment,food,point_of_interest,store",,41.85780339999999,-87.6601335,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:07.483864
ChIJuwyYhMJWDogR5BkIcpPjZBs,Ogden Convenient Food & Liquor,"2950 Ogden Ave, Lisle, IL 60532, USA",(630) 357-1517,4.5,46,,"convenience_store,establishment,food,liquor_store,point_of_interest,store",https://ogdenconvenient.com/,41.7968313,-88.1097198,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:07.835072
ChIJVSxjfEUpDogR7tz4G-eQWvg,Regents Market,"1644 E Hyde Park Blvd, Chicago, IL 60615, USA",(708) 316-8194,4.2,33,,"convenience_store,establishment,food,point_of_interest,store",,41.80271,-87.58485069999999,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:08.064351
ChIJsRbT2RfTD4gR4JFJLhBk298,Alys convenience store,"1104 N Dearborn St, Chicago, IL 60610, USA",(773) 858-8971,4.7,26,,"convenience_store,establishment,food,point_of_interest,store",,41.9021426,-87.6300861,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:08.599923
ChIJAUaTMzzSD4gRX-XdicNy9rY,Best Buy Food & Liquor,"1832 W Montrose Ave, Chicago, IL 60613, USA",(773) 271-3442,2.4,43,,"convenience_store,establishment,food,grocery_or_supermarket,liquor_store,point_of_interest,store",,41.9616648,-87.6758148,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:08.943723
ChIJ1ZgGJ78sDogRFRNJBI4Ba50,7-Eleven,"318 W Adams St Unit 1A, Chicago, IL 60606, USA",(312) 896-0119,2.8,45,1.0,"cafe,convenience_store,establishment,food,liquor_store,point_of_interest,restaurant,store",https://www.7-eleven.com/locations/il/chicago/318-w-adams-street-33692?utm_source=G&utm_medium=local&utm_campaign=google-local,41.8796844,-87.6360405,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:09.252921
ChIJIZDyHD_MD4gRbjwLmedpvW4,Randee's Food & Liquors,"4319-21 N Milwaukee Ave, Chicago, IL 60641, USA",,4.7,31,,"convenience_store,establishment,food,liquor_store,point_of_interest,store",http://www.randeeschicago.com/,41.959575,-87.7531139,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:09.636792
ChIJKbj556_LD4gRxZbLXI9ksig,Convenient Etc,"3723 N Harlem Ave, Chicago, IL 60634, USA",(773) 725-4240,5.0,9,,"convenience_store,establishment,food,liquor_store,point_of_interest,store",,41.9477638,-87.8068196,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:10.157682
ChIJ1_PS8J3SD4gRsainSt47QTE,California Food Mart,"2209 N California Ave, Chicago, IL 60647, USA",(773) 486-1188,3.6,29,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",,41.9220372,-87.6971925,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:10.780963
ChIJBSK5-2_TD4gR-kYvxljK8vo,Lincoln C Mart,"2256 N Lincoln Ave, Chicago, IL 60614, USA",(224) 659-1232,1.7,11,,"convenience_store,establishment,food,point_of_interest,store",,41.922974,-87.6455704,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:11.175216
ChIJFZ_tLJvKD4gRwmaz13rZkeY,Convenient Food,"1322, 8901 Grand Ave, River Grove, IL 60171, USA",(708) 453-5444,3.8,8,,"convenience_store,establishment,food,liquor_store,point_of_interest,store",,41.9288741,-87.8481935,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:11.497752
ChIJOXNt7kxVDogRdP9Ubdp2cUE,WHEATON CONVENIENCE,"1026 College Ave, Wheaton, IL 60187, USA",(331) 444-8339,4.3,22,,"convenience_store,establishment,food,point_of_interest,store",,41.8689209,-88.0907904,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:11.781975
ChIJc_fB1X0sDogRA5HAqONM4rA,South Loop Market,"2135 S Michigan Ave, Chicago, IL 60616, USA",(312) 328-3680,4.0,65,,"convenience_store,establishment,food,grocery_or_supermarket,liquor_store,point_of_interest,store,supermarket",http://www.southloopmarket.com/,41.8531859,-87.62359819999999,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:12.115975
ChIJUUWB0IYsDogR36y5gkXliA0,South Loop Market - Michigan Ave,"1720 S Michigan Ave, Chicago, IL 60616, USA",(312) 753-5793,4.6,58,1.0,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",http://www.southloopmarket.com/,41.8584799,-87.6241136,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:12.422270
ChIJhU2Sp_FPDogRmTyiqQOAoE8,Prince Smoke N Convenient Shop Inc,"6006 S Cass Ave, Westmont, IL 60559, USA",(331) 777-5661,4.6,48,,"convenience_store,establishment,food,point_of_interest,store",https://princesmokenconvenient.com/,41.7786431,-87.9753786,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:12.726107
ChIJadRhblUrDogR2TStGstYaFs,7-Eleven,"600 N McClurg Ct, Chicago, IL 60611, USA",(312) 649-9671,3.1,50,1.0,"cafe,convenience_store,establishment,food,liquor_store,point_of_interest,restaurant,store",https://www.7-eleven.com/locations/il/chicago/600-n-mcclurg-ct-33781?utm_source=G&utm_medium=local&utm_campaign=google-local,41.8930737,-87.6178996,OPERATIONAL,google_places,"Chicago, IL",convenience stores,2026-01-28T16:02:13.072132
ChIJA8mAQJwv3YAR-7Qk5Ro8uzo,Pietrini Pizza Napoletana,"5262 Katella Ave, Los Alamitos, CA 90720, USA",(562) 318-3050,4.9,1647,2.0,"establishment,food,point_of_interest,restaurant",https://www.pietrinipizza.com/,33.8026753,-118.0409381,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:15.336305
ChIJlx6uYY7EwoARjhdtZVCzzCA,Mamma's Brick Oven Pizza & Pasta,"1007 Fair Oaks Ave, South Pasadena, CA 91030, USA",(626) 799-1344,4.5,1120,1.0,"bar,establishment,food,meal_delivery,point_of_interest,restaurant",http://mammasbrickoven.com/index.html,34.1144973,-118.150714,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:15.784263
ChIJQ3J0_MXPwoARoox7GH-Dl_k,Lena Ardiendo Pizza Restaurant,"7503 Atlantic Ave unit g, Cudahy, CA 90201, USA",(323) 537-2217,4.8,202,1.0,"establishment,food,point_of_interest,restaurant",https://www.lenaardiendopizza.com/,33.9675658,-118.1884316,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:16.109204
ChIJU4B7dFzHwoARzYn5dctIk0I,Pizzeria Bianco,"1320 E 7th St Suite 100, Los Angeles, CA 90021, USA",(213) 372-5155,4.5,650,2.0,"establishment,food,point_of_interest,restaurant",https://www.pizzeriabianco.com/los-angeles,34.0343553,-118.2415658,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:16.472510
ChIJ4U9JArq_woARSm-Sh0jRPE0,Heirloom Pizzeria,"7368 Melrose Ave, Los Angeles, CA 90046, USA",(323) 272-3210,4.8,295,1.0,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",https://order.toasttab.com/online/heirloom-pizzeria-7368-melrose-avenue,34.0833209,-118.3505094,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:16.771165
ChIJW-DOGrq-woARP67ucIJsPRQ,Vito's Pizza,"846 N La Cienega Blvd #4708, Los Angeles, CA 90069, USA",(310) 652-6859,4.5,616,2.0,"establishment,food,point_of_interest,restaurant",http://www.vitopizza.com/,34.086588,-118.3760066,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:17.086726
ChIJmwijWLPDwoARNAR5hPqA0oc,Brooklyn Square,"61 S Fair Oaks Ave #110, Pasadena, CA 91105, USA",(626) 345-5275,4.4,208,2.0,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",https://bksq.com/bksq-pasadena?utm_source=google,34.1447867,-118.1506254,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:17.471051
ChIJ1eGRCbS9woARq08h4tNkijk,Joe’s Pizza Beverly Hills,"9527 S Santa Monica Blvd, Beverly Hills, CA 90210, USA",(310) 285-3995,4.4,248,1.0,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant,store",https://joespizza.it/joespizzabeverlyhills?utm_source=google,34.0704062,-118.4049345,OPERATIONAL,google_places,"Los Angeles, CA",pizza restaurants,2026-01-28T16:02:18.015716
