name,address,city,state,phone,website,types,lead_score,priority,review_count,rating,on_ubereats,on_grubhub,contact_by_date,latitude,longitude,place_id
South Loop Market,"2135 S Michigan Ave, Chicago, IL 60616, USA",Chicago,IL,(312) 328-3680,http://www.southloopmarket.com/,"convenience_store,establishment,food,grocery_or_supermarket,liquor_store,point_of_interest,store,supermarket",90,Critical,65,4.0,True,False,2026-01-31,41.8531859,-87.62359819999999,ChIJc_fB1X0sDogRA5HAqONM4rA
Durn Good Grocery,"4002 Wallingford Ave N, Seattle, WA 98103, USA",Seattle,WA,(206) 633-0500,,"convenience_store,establishment,food,point_of_interest,store",90,Critical,106,4.5,True,False,2026-01-31,47.6558563,-122.3361029,ChIJXWZEsPgUkFQRTINflCJTkwE
Jewel-Osco,"1341 N Paulina St, Chicago, IL 60622, USA",Chicago,IL,(773) 342-3410,https://local.jewelosco.com/il/chicago/1341-n-paulina-st.html,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",90,Critical,2377,3.9,False,True,2026-01-31,41.9064754,-87.66944629999999,ChIJFVSfe8XSD4gRwDhg57GSuOw
Vallarta Supermarkets,"21208 Sherman Way, Canoga Park, CA 91303, USA",Los Angeles,CA,(818) 346-1665,https://vallartasupermarkets.com/store-locations/CanogaPark-11,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",90,Critical,622,3.9,True,True,2026-01-31,34.2006083,-118.5948544,ChIJVwc-yROcwoARa__mUXb0w-E
Randee's Food & Liquors,"4319-21 N Milwaukee Ave, Chicago, IL 60641, USA",Chicago,IL,,http://www.randeeschicago.com/,"convenience_store,establishment,food,liquor_store,point_of_interest,store",85,High,31,4.7,True,False,2026-02-04,41.959575,-87.7531139,ChIJIZDyHD_MD4gRbjwLmedpvW4
ABC Convenience Grocery,"22309 7th Ave S #1a, Des Moines, WA 98198, USA",Seattle,WA,(206) 878-4144,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",85,High,46,4.9,True,False,2026-02-04,47.4016652,-122.3263395,ChIJHWfM4wFbkFQRcCsm8sHE9qY
Alys convenience store,"1104 N Dearborn St, Chicago, IL 60610, USA",Chicago,IL,(773) 858-8971,,"convenience_store,establishment,food,point_of_interest,store",85,High,26,4.7,True,True,2026-02-04,41.9021426,-87.6300861,ChIJsRbT2RfTD4gR4JFJLhBk298
A One Food Mart & Beauty Supply,"1329 W 18th St, Chicago, IL 60608, USA",Chicago,IL,(312) 733-3162,,"convenience_store,establishment,food,point_of_interest,store",85,High,19,4.5,True,True,2026-02-04,41.85780339999999,-87.6601335,ChIJp0t1WwAtDogR81OJqMVb8CU
Providence Market,"1625 E Jefferson St, Seattle, WA 98122, USA",Seattle,WA,(206) 395-2106,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",85,High,22,4.2,True,False,2026-02-04,47.6060134,-122.3105014,ChIJCbSXPMRqkFQR_SGPt7OyknA
Market Grocery & Deli,"2003 1st Ave, Seattle, WA 98121, USA",Seattle,WA,(206) 441-6086,,"convenience_store,establishment,food,point_of_interest,store",85,High,50,4.6,False,True,2026-02-04,47.6111245,-122.3430032,ChIJq20qL00VkFQRUFt1EMX4HRs
Ogden Convenient Food & Liquor,"2950 Ogden Ave, Lisle, IL 60532, USA",Chicago,IL,(630) 357-1517,https://ogdenconvenient.com/,"convenience_store,establishment,food,liquor_store,point_of_interest,store",85,High,46,4.5,True,True,2026-02-04,41.7968313,-88.1097198,ChIJuwyYhMJWDogR5BkIcpPjZBs
WHEATON CONVENIENCE,"1026 College Ave, Wheaton, IL 60187, USA",Chicago,IL,(331) 444-8339,,"convenience_store,establishment,food,point_of_interest,store",85,High,22,4.3,True,True,2026-02-04,41.8689209,-88.0907904,ChIJOXNt7kxVDogRdP9Ubdp2cUE
NYC Convenience Shop,"20-01 College Point Blvd, College Point, NY 11356, USA",New York,NY,,,"convenience_store,establishment,food,point_of_interest,store",85,High,12,4.7,True,False,2026-02-04,40.7815746,-73.8457543,ChIJczV8afb1wokRTjjOqmkPDZk
Convenient Etc,"3723 N Harlem Ave, Chicago, IL 60634, USA",Chicago,IL,(773) 725-4240,,"convenience_store,establishment,food,liquor_store,point_of_interest,store",85,High,9,5.0,True,True,2026-02-04,41.9477638,-87.8068196,ChIJKbj556_LD4gRxZbLXI9ksig
Polk & Post Convenience Store,"1101 Post St, San Francisco, CA 94109, USA",San Francisco,CA,(415) 240-9332,,"convenience_store,establishment,food,point_of_interest,store",85,High,19,4.7,False,True,2026-02-04,37.786626,-122.42011,ChIJhQE2lDSBhYARinwtEfSbxcM
1160 Convenience Store Corp.,"1160 Willmohr St, Brooklyn, NY 11212, USA",New York,NY,,,"convenience_store,establishment,food,point_of_interest,store",85,High,14,4.3,True,False,2026-02-04,40.6581266,-73.91585719999999,ChIJIX0LpI1cwokRrXenh1iVh20
Five Corner Convenience Store,"103 Westwood Ave., Westwood, NJ 07675, USA",New York,NY,(201) 497-3700,,"convenience_store,establishment,food,point_of_interest,store",85,High,25,4.0,True,False,2026-02-04,40.991734,-74.0314719,ChIJc6N3mH3lwokRlD-_5jo_L64
Mason street market,"39 Mason St, San Francisco, CA 94102, USA",San Francisco,CA,(415) 346-1400,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",85,High,4,4.5,False,True,2026-02-04,37.7838726,-122.4094292,ChIJQYyUBseBhYARPPO7btsih2o
Convenient Market,"3810 E 10th St, Long Beach, CA 90804, USA",Los Angeles,CA,(562) 434-7220,,"convenience_store,establishment,food,point_of_interest,store",85,High,15,4.5,True,False,2026-02-04,33.7788837,-118.1478943,ChIJmx4tWqMx3YARfu9RhElUIZE
Hayes Market and deli,"698 Hayes St, San Francisco, CA 94102, USA",San Francisco,CA,(415) 861-5267,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",85,High,19,4.4,False,True,2026-02-04,37.7764732,-122.4278152,ChIJ0XoTpKOAhYARIF3QGpQwFls
Geary & Hyde Market,"798 Geary St, San Francisco, CA 94109, USA",San Francisco,CA,(415) 775-4630,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",85,High,15,4.1,True,False,2026-02-04,37.7864476,-122.4163229,ChIJLdXkbZGAhYARoSI5JHiFeng
Robin's Convenience Store & Cocina RD,"9101 John F. Kennedy Blvd, North Bergen, NJ 07047, USA",New York,NY,(201) 590-8433,,"convenience_store,establishment,food,point_of_interest,store",85,High,50,5.0,True,False,2026-02-04,40.8108922,-74.0052245,ChIJS2pwhiD3wokRp59SMw85bVs
"Smokeys Convenience store , smoke shop plus","370 3rd Ave, New York, NY 10016, USA",New York,NY,(646) 964-5973,,"convenience_store,establishment,food,point_of_interest,store",85,High,12,4.3,True,True,2026-02-04,40.7412976,-73.9816299,ChIJSx7oClNZwokR2CqiVFKjh1s
Russell’s Convenience,"C-125 C, 333 S Hope St, Los Angeles, CA 90071, USA",Los Angeles,CA,(213) 628-5064,http://www.russellsconvenience.net/,"convenience_store,establishment,food,point_of_interest,store",85,High,1,5.0,True,True,2026-02-04,34.0537492,-118.2530924,ChIJaxrjz7LHwoARyNuXTYYvpJc
Famous Convenience Store Inc.,"416 Broadway, Staten Island, NY 10310, USA",New York,NY,,,"convenience_store,establishment,food,point_of_interest,store",85,High,7,4.1,True,True,2026-02-04,40.6309258,-74.1166288,ChIJjbyM3XNOwokRXvb1sggYAu4
Russell's Convenience,"b, 505 Flower St #26, Los Angeles, CA 90071, USA",Los Angeles,CA,(213) 489-5950,http://www.russellsconvenience.net/,"convenience_store,establishment,food,point_of_interest,store",85,High,6,4.3,True,True,2026-02-04,34.0514473,-118.2566061,ChIJm1dFt7PHwoARLCaDW0kHvBw
Grand Food Mart,"200 W Grand Ave, Chicago, IL 60654, USA",Chicago,IL,(312) 527-4444,,"convenience_store,establishment,food,health,liquor_store,point_of_interest,store",85,High,25,4.0,False,True,2026-02-04,41.8917617,-87.6342366,ChIJ8VO_bLQsDogRejefSGlZdNY
LPB Convenience Store,"110 E Anaheim St Suite F, Long Beach, CA 90813, USA",Los Angeles,CA,(562) 432-9900,,"convenience_store,establishment,food,point_of_interest,store",85,High,28,4.8,True,False,2026-02-04,33.7824508,-118.1920668,ChIJzR7EOkUx3YAR5NA_XkUW27M
Crenshaw Mini Market,"6431 Crenshaw Blvd, Los Angeles, CA 90043, USA",Los Angeles,CA,(323) 752-3857,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",85,High,3,5.0,True,True,2026-02-04,33.9808653,-118.331135,ChIJBT12Xby3woARO_2YFCqGhBQ
Maspeth Convenience Store,"69-12 Grand Ave, Maspeth, NY 11378, USA",New York,NY,(917) 832-7163,,"convenience_store,establishment,food,point_of_interest,store",85,High,12,4.4,True,False,2026-02-04,40.7259283,-73.8947151,ChIJCXR5z-dfwokRBoV9eZ6jAAo
"LALO CONVENIENCE STORE, INC","264 W 72nd St, New York, NY 10023, USA",New York,NY,(917) 261-7797,,"convenience_store,establishment,food,point_of_interest,store",85,High,12,4.9,False,True,2026-02-04,40.779527,-73.9841845,ChIJL-LP82FYwokRaxkeIZNgisI
Both Sides Convenience,"1627 Broadway, Oakland, CA 94612, USA",San Francisco,CA,(510) 330-9270,,"convenience_store,establishment,food,point_of_interest,store",85,High,41,4.1,True,True,2026-02-04,37.80652690000001,-122.2702077,ChIJoRLLNrKAj4ARrX1aV7s6hVQ
Regents Market,"1644 E Hyde Park Blvd, Chicago, IL 60615, USA",Chicago,IL,(708) 316-8194,,"convenience_store,establishment,food,point_of_interest,store",85,High,33,4.2,True,False,2026-02-04,41.80271,-87.58485069999999,ChIJVSxjfEUpDogR7tz4G-eQWvg
Manton Convenience Store,"84-48 Manton St, Briarwood, NY 11435, USA",New York,NY,(718) 658-1115,,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store",85,High,19,4.1,False,True,2026-02-04,40.7094962,-73.8181987,ChIJH7Gqf8BgwokRr9XHoaUIR7o
Chestnut Convenience Shop,"475 Chestnut St, Brooklyn, NY 11208, USA",New York,NY,(347) 240-2798,,"convenience_store,establishment,food,point_of_interest,store",85,High,5,4.0,True,False,2026-02-04,40.6754423,-73.8733793,ChIJbdFAT4FdwokRQhJT537kgtk
Circle K,"850 N State St, Chicago, IL 60610, USA",Chicago,IL,(312) 280-7761,https://www.circlek.com/store-locator/US/chicago/850-n-state-st/4706901?utm_source=google&utm_medium=local&utm_campaign=google-local,"convenience_store,establishment,food,point_of_interest,store",85,High,24,4.0,True,True,2026-02-04,41.898333,-87.62857799999999,ChIJz69NwKXTD4gR_b6G1FLZd7g
5 Ave Convenience Store,"7520 5th Ave, Brooklyn, NY 11209, USA",New York,NY,,,"convenience_store,establishment,food,point_of_interest,store",85,High,1,4.0,True,False,2026-02-04,40.6290167,-74.0230216,ChIJSWNyxltFwokRfjNGSyhOoaI
SUN Convenience Store,"64-02 Roosevelt Ave, Woodside, NY 11377, USA",New York,NY,(718) 424-5053,,"convenience_store,establishment,food,point_of_interest,store",85,High,7,4.4,True,False,2026-02-04,40.7457792,-73.8998108,ChIJqSDH3wJfwokRKaS-WdV38q4
Restaurant Los Molcajetes,"3532 W Montrose Ave, Chicago, IL 60618, USA",Chicago,IL,(773) 267-1834,https://restaurantlosmolcajetesil.com/,"establishment,food,point_of_interest,restaurant",80,High,531,4.3,True,False,2026-02-04,41.9612428,-87.7170507,ChIJlU0hAerND4gR2eBgV0H2stg
7-Eleven,"48 N Wells St, Chicago, IL 60606, USA",Chicago,IL,(312) 332-9262,https://www.7-eleven.com/locations/il/chicago/48-n-wells-street-32889?utm_source=G&utm_medium=local&utm_campaign=google-local,"cafe,convenience_store,establishment,food,liquor_store,point_of_interest,restaurant,store",80,High,64,2.2,True,False,2026-02-04,41.8830469,-87.6340719,ChIJbbgpnbksDogRHacQDJXel0Q
EL TRAGON TAQUERIA,"1234 N Halsted St UNIT C Mobil, Gas Station Plaza, Chicago, IL 60642, USA",Chicago,IL,(312) 374-1458,https://www.eltragontaqueria.com/,"establishment,food,point_of_interest,restaurant",80,High,665,4.7,False,True,2026-02-04,41.9046922,-87.6486153,ChIJ5193l6_TD4gR-iM13buv_J8
Lindo Guadalajara,"4761 N Clark St, Chicago, IL 60640, USA",Chicago,IL,(773) 961-7621,https://lindoguadalajara.shop/,"establishment,food,point_of_interest,restaurant",80,High,1012,4.1,False,True,2026-02-04,41.9686624,-87.6671434,ChIJQWqLZS_SD4gRAR6_vjcsW9g
Taqueria El Heredero II,"3619 W North Ave, Chicago, IL 60647, USA",Chicago,IL,(773) 698-6381,,"establishment,food,point_of_interest,restaurant",80,High,751,4.6,False,True,2026-02-04,41.909758,-87.7176767,ChIJAw7iF2jND4gR_7zG2Cn40DM
Sabroso! Mexican Grill,"624 N Ashland Ave, Chicago, IL 60622, USA",Chicago,IL,(773) 290-8400,http://sabrosochicago.com/,"establishment,food,point_of_interest,restaurant",80,High,884,4.8,True,True,2026-02-04,41.8932267,-87.6674153,ChIJxy9weE0tDogRyEJztLiZn1Q
El Greco's Burritos,"24 E Adams St, Chicago, IL 60603, USA",Chicago,IL,(312) 285-2057,http://grecosburritos.com/,"establishment,food,point_of_interest,restaurant",80,High,1101,4.5,True,True,2026-02-04,41.8796916,-87.62670729999999,ChIJW1qxudQtDogRn3-SXJZfZMM
Taqueria Los Altos De Jalisco,"1922 S Cicero Ave, Cicero, IL 60804, USA",Chicago,IL,(708) 656-5130,,"establishment,food,point_of_interest,restaurant",80,High,1021,4.3,True,False,2026-02-04,41.85402800000001,-87.7446313,ChIJ9fJL3qgzDogR01_XecLEDSE
Taqueria El Perez,"10317 Central Ave, Oak Lawn, IL 60453, USA",Chicago,IL,(708) 634-2224,https://cashdrop.com/taqueria-el-perez,"establishment,food,point_of_interest,restaurant",80,High,937,4.6,True,True,2026-02-04,41.7045513,-87.7593433,ChIJsSQo3fg7DogRdWG20DJ2A_E
Jarabe - Taqueria,"1104 W Taylor St, Chicago, IL 60607, USA",Chicago,IL,(312) 725-0507,http://www.jarabechicago.com/,"establishment,food,point_of_interest,restaurant",80,High,674,4.5,True,False,2026-02-04,41.8697104,-87.6545293,ChIJ97LFfG4tDogRNbWOcTA_pFc
La Cocina De Mama,"5721 W 95th St, Oak Lawn, IL 60453, USA",Chicago,IL,(708) 930-7050,http://lacocinademama.info/,"establishment,food,point_of_interest,restaurant",80,High,1100,4.7,True,False,2026-02-04,41.719383,-87.7636859,ChIJIW0MVvE7DogRJDHfeBThHvI
Buena Vista | Mexican Restaurant Lakeview,"3147 N Broadway, Chicago, IL 60657, USA",Chicago,IL,(773) 871-5782,http://www.buenachicago.com/,"establishment,food,point_of_interest,restaurant",80,High,550,4.7,True,True,2026-02-04,41.9389445,-87.64414889999999,ChIJK3yyuKbTD4gRaQTX1n6-VrM
La Cantina Grill,"1911 S Michigan Ave, Chicago, IL 60616, USA",Chicago,IL,(312) 842-1911,http://www.lacantinagrill.com/,"bar,establishment,food,point_of_interest,restaurant",80,High,2581,4.4,True,True,2026-02-04,41.8563107,-87.6236981,ChIJS0MMs4AsDogR0JGhIqqBxh0
McCormick Market,"80 E Cermak Rd C, Chicago, IL 60616, USA",Chicago,IL,(312) 285-2665,http://www.mccormickmarketchicago.com/,"convenience_store,establishment,food,meal_delivery,point_of_interest,store",80,High,59,3.8,True,False,2026-02-04,41.8531016,-87.62401539999999,ChIJzQ5ezX0sDogRAUjJfZmj7so
Golden Boy Pizza,"542 Green St, San Francisco, CA 94133, USA",San Francisco,CA,(415) 982-9738,http://www.goldenboypizza.com/,"establishment,food,point_of_interest,restaurant",80,High,4769,4.7,True,True,2026-02-04,37.7997625,-122.4080927,ChIJmx3iW_GAhYARrlV9H2vyE-E
Pietrini Pizza Napoletana,"5262 Katella Ave, Los Alamitos, CA 90720, USA",Los Angeles,CA,(562) 318-3050,https://www.pietrinipizza.com/,"establishment,food,point_of_interest,restaurant",80,High,1647,4.9,True,True,2026-02-04,33.8026753,-118.0409381,ChIJA8mAQJwv3YAR-7Qk5Ro8uzo
Tutta Bella Neapolitan Pizzeria - Wallingford,"4411 Stone Way N, Seattle, WA 98103, USA",Seattle,WA,(206) 633-3800,http://www.tuttabella.com/,"establishment,food,point_of_interest,restaurant",80,High,1714,4.4,True,True,2026-02-04,47.6605109,-122.3424022,ChIJmTcPVFEUkFQRJffv_dHRUgE
Casco Antiguo,"2102 7th Ave, Seattle, WA 98121, USA",Seattle,WA,(206) 610-1792,https://www.cascoantiguorestaurants.com/,"establishment,food,point_of_interest,restaurant",80,High,2093,4.2,False,True,2026-02-04,47.6162114,-122.3386504,ChIJ5W7wFhcVkFQRa80_sBpKPBc
